,"AEON","Asahi_Glass","ASAHI_KASEI","Astellas Pharma","BRIDGESTONE CORPORATION","CANON","Central Japan Railway Company","Chubu Electric Power","Chuo Mitsui Trust Holdings","Dai Nippon Printing ","DAIICHI SANKYO","DAIKIN INDUSTRIES","DAIWA HOUSE INDUSTRY","Daiwa Securities Group","DENSO CORPORATION","East Japan Railway Company","Eisai Co","FANUC","FUJIFILM Holdings Corporation","FUJITSU LIMITED","Hitachi","HONDA MOTOR","HOYA CORPORATION","INPEX CORPORATION","ITOCHU Corporation","JAPAN TOBACCO","JFE Holdings","Kao Corporation","KDDI CORPORATION","KEYENCE CORPORATION","Kirin Holdings","Kobe Steel","KOMATSU","KUBOTA CORPORATION","KYOCERA CORPORATION","Marubeni Corporation","Mitsubishi Chemical Holdings Corporation","Mitsubishi Corporation","Mitsubishi Electric Corporation","Mitsubishi Estate","Mitsubishi Heavy Industries","Mitsubishi UFJ Financial Group","MITSUI & CO","Mitsui Fudosan","Mitsui O.S.K.Lines","Mitsui Sumitomo Insurance Group Holdings","Mizuho Financial Group","MURATA MANUFACTURING COMPANY","NEC Corporation","NIDEC CORPORATION","NIKON CORPORATION","Nintendo","NIPPON OIL CORPORATION","NIPPON STEEL CORPORATION","NISSAN MOTOR ","NITTO DENKO CORPORATION","Nomura Holdings","NTT DATA CORPORATION","NTT DoCoMo","ORIX CORPORATION","Panasonic Corporation","Resona Holdings","RICOH COMPANY","ROHM COMPANY LIMITED","SECOM CO","Sekisui House","Seven & I Holdings Co","Sharp Corporation","Shin-Etsu Chemical Co","Shiseido Company","SMC CORPORATION","SOFTBANK CORP","Sompo Japan Insurance ","SONY CORPORATION","SUMITOMO CHEMICAL COMPANY","SUMITOMO CORPORATION (SUMITOMO SHOJI KAISHA)","Sumitomo Electric Industries","Sumitomo Metal Industries","Sumitomo Mitsui Financial Group","Sumitomo Realty & Development Co","SUZUKI MOTOR CORPORATION","T&D Holdings","Takeda Pharmaceutical Company Limited","TDK Corporation","The Bank of Yokohama","The Kansai Electric Power Company","The Sumitomo Trust and Banking Company","The Tokyo Electric Power Company","Tohoku Electric Power Company","Tokio Marine Holdings","Tokyo Electron Limited","TOKYO GAS","TOPPAN PRINTING CO","TORAY INDUSTRIES","TOSHIBA CORPORATION","TOYOTA MOTOR CORPORATION","West Japan Railway Company","Yahoo Japan Corporation","YAMADA DENKI "
May-09,865.294117647059,650.833333333333,444.222222222222,3302.77777777778,1441.27777777778,3244.70588235294,631705.882352941,2129.41176470588,348.882352941176,98.0555555555556,1714.83333333333,2878.88888888889,897.111111111111,589.588235294118,2297.94117647059,5732.94117647059,2987.22222222222,7707.05882352941,2577.22222222222,335.058823529412,2782.05882352941,242.294117647059,1795.29411764706,708777.777777778,647.411764705882,261716.666666667,2928.88888888889,2010.05555555556,466529.411764706,18967.6470588235,1157.05555555556,165.333333333333,379.388888888889,652.388888888889,7544.70588235294,411.411764705882,409.444444444445,1712.76470588235,557.470588235294,1431.94117647059,335.058823529412,,1156.88235294118,1376.82352941176,629.333333333333,,232.882352941176,3834.11764705882,358.470588235294,5301.17647058824,1402.41176470588,25913.5294117647,564.944444444445,351.277777777778,534.235294117647,2652.05882352941,678.470588235294,3868.82352941176,139505.882352941,5815.88235294118,1395.17647058824,1422.94117647059,1292,6070,3849.41176470588,910.388888888889,2333.05555555556,1045.29411764706,4996.11111111111,1653.5,10057.2222222222,1761.17647058824,692.529411764706,2541.47058823529,418.055555555556,939.411764705882,1025.61111111111,245.166666666667,,3724.11764705882,2024.58823529412,3022.94117647059,192.166666666667,4394.11764705882,461.882352941177,2049.41176470588,457.058823529412,2385,1971.11764705882,2818.23529411765,4358.23529411765,355.882352941176,792.235294117647,454.722222222222,358.764705882353,3714.11764705882,321117.647058824,25121.6666666667,5477.64705882353
Apr-09,750.952380952381,581.761904761905,398.380952380952,3152.38095238095,1481.14285714286,3008.33333333333,561523.809523809,2123.33333333333,330.714285714286,93,1726.09523809524,2720.95238095238,862.904761904762,507.047619047619,2286.42857142857,5235.71428571429,2831.90476190476,7060,2488.57142857143,317.904761904762,2741.66666666667,219.571428571429,1825.19047619048,682761.904761905,541.047619047619,260352.380952381,2646.66666666667,1981.76190476191,468523.80952381,17740,1104.80952380952,158.761904761905,391.952380952381,594.714285714286,6906.19047619048,371.523809523809,381.428571428571,1532.66666666667,504.238095238095,1280.19047619048,328.095238095238,,1122.7619047619,1256.85714285714,577.952380952381,,199.095238095238,3820,305.809523809524,4890.47619047619,1292.85714285714,27384.2857142857,507.571428571429,316.333333333333,481.809523809524,2178.57142857143,593.714285714286,3766.66666666667,137380.952380952,4386.19047619048,1308.90476190476,1331.80952380952,1256.42857142857,5469.04761904762,3694.28571428571,834.666666666667,2185.71428571429,952.047619047619,4830.95238095238,1517.57142857143,9739.52380952381,1498.28571428571,573.238095238095,2470,387.285714285714,912.428571428571,939.52380952381,228.190476190476,,3546.42857142857,1841.90476190476,2882.38095238095,182.142857142857,4021.42857142857,412.904761904762,2030.14285714286,408.428571428571,2378.33333333333,2057.33333333333,2672.61904761905,4160.95238095238,350.47619047619,730.904761904762,425,322.47619047619,3756.66666666667,307652.380952381,26878.5714285714,4555.2380952381
Mar-09,607.857142857143,490.714285714286,335.333333333333,3057.38095238095,1402.57142857143,2554.04761904762,549523.809523809,2224.04761904762,295.619047619048,81.1904761904762,1605.66666666667,2497.14285714286,721.714285714286,390.761904761905,1929.19047619048,5250.47619047619,2890.95238095238,6382.85714285714,1988.19047619048,261.285714285714,2255.95238095238,138.714285714286,1886.19047619048,667904.761904762,454.190476190476,236728.571428571,2152,1874.76190476191,463476.19047619,17770.3904157143,966.619047619048,121.809523809524,394.142857142857,510.857142857143,6208.09523809524,298.666666666667,331.190476190476,1223.38095238095,413.190476190476,1058.80952380952,291.666666666667,,908.952380952381,1036.38095238095,496.52380952381,,194.285714285714,3882.85714285714,250.619047619048,4285.71428571429,1021.95238095238,28448.0952380952,473.142857142857,258.857142857143,346.380952380952,1957.80952380952,482.285714285714,3782.85714285714,140347.619047619,2715.2380952381,1109.28571428571,1519.47619047619,1089.14285714286,4712.38095238095,3484.28571428571,693.761904761905,2056.14285714286,774,4558.57142857143,1377.61904761905,9245.2380952381,1238.57142857143,497.571428571429,1912.19047619048,322.238095238095,832.428571428572,787.380952380952,195.142857142857,,2748.09523809524,1647.2380952381,2375.95238095238,152.952380952381,3537.61904761905,421.571428571429,2170,343.095238095238,2536.19047619048,2138.57142857143,2241.85714285714,3501.66666666667,354.761904761905,607.190476190476,383.52380952381,250.333333333333,3024.52380952381,318957.142857143,25516.1904761905,3711.42857142857
Feb-09,690.315789473684,462.421052631579,327.631578947368,3340,1263.47368421053,2431.31578947368,585000,2380.26315789474,313.894736842105,85.8421052631579,1940,2144.47368421053,722.736842105263,404,1746.10526315789,5681.05263157895,3132.36842105263,6068.94736842105,1850.42105263158,257.631578947368,2235.52631578947,140.526315789474,1680.47368421053,676578.947368421,449.789473684211,238363.157894737,2236.89473684211,1988.15789473684,507105.263157895,16653.1117131579,983.368421052632,124.947368421053,364.421052631579,482.578947368421,5904.21052631579,322.526315789474,340.263157894737,1261.94736842105,391.210526315789,1119.42105263158,298.631578947368,,953.631578947369,1135.63157894737,549.263157894737,,204,3717.89473684211,234.157894736842,4182.1052631579,924.789473684211,27198.4210526316,446.421052631579,264.157894736842,282.210526315789,1743.68421052632,482.052631578947,4205.26315789474,152078.947368421,2863.52631578947,1095.31578947368,1525.36842105263,1096.15789473684,4601.05263157895,3498.94736842105,710.842105263158,2262.26315789474,719.526315789474,4234.73684210526,1444.36842105263,8633.15789473684,1310.73684210526,517.052631578947,1702.84210526316,284.368421052632,846.263157894737,739.789473684211,188.947368421053,,2430.78947368421,1449.57894736842,2446.68421052632,110.684210526316,3493.68421052632,438.578947368421,2308.68421052632,381.526315789474,2731.84210526316,2227.89473684211,2238.42105263158,3354.21052631579,393.736842105263,591,376,251.578947368421,3068.15789473684,346894.736842105,27497.3684210526,4002.1052631579
Jan-09,788.842105263158,507.947368421053,379.368421052632,3368.42105263158,1273.68421052632,2796.05263157895,696631.578947368,2477.63157894737,362.842105263158,92.6315789473684,1963.94736842105,2340.26315789474,837.315789473684,492.368421052632,1650.63157894737,6495.26315789474,3377.89473684211,5870,2080.10526315789,342.315789473684,2055.42105263158,185.473684210526,1610.26315789474,683368.421052632,450,273973.684210526,2403.68421052632,2510,568631.578947368,15580.8628021053,1098.15789473684,152.315789473684,410.578947368421,546.894736842105,6301.57894736842,333.894736842105,384.157894736842,1271.31578947368,491.21052631579,1305.68421052632,368.105263157895,,936.842105263158,1296.52631578947,567.894736842105,,246.736842105263,3611.57894736842,273.631578947368,3847.36842105263,1045.31578947368,32464.2105263158,402.842105263158,286.263157894737,315.421052631579,1762.78947368421,662.789473684211,4600.52631578947,161021.052631579,4534.73684210526,1142.05263157895,1412.21052631579,1156.57894736842,4590.52631578947,3989.47368421053,771.157894736842,2604.47368421053,746,4216.31578947368,1730.63157894737,8787.89473684211,1423.57894736842,571.421052631579,1993.31578947368,313.684210526316,798.631578947368,727.421052631579,209.210526315789,,2565,1276.84210526316,3144.47368421053,124.578947368421,3420.52631578947,484.263157894737,2374.47368421053,462.21052631579,2783.94736842105,2232.89473684211,2350.52631578947,3262.63157894737,422.263157894737,649.631578947369,426.421052631579,388.789473684211,2977.89473684211,385631.578947368,32340.5263157895,5503.15789473684
Dec-08,853.714285714286,484.619047619048,373.428571428571,3623.33333333333,1399.04761904762,2700.95238095238,784380.952380952,2716.66666666667,382.952380952381,93.6190476190476,1944.80952380952,2148.7619047619,802.190476190476,490.190476190476,1430.57142857143,6849.41176470588,3483.33333333333,5814.28571428572,2032.19047619048,390.857142857143,1884.95238095238,199.190476190476,1411.80952380952,601380.952380952,422,312166.666666667,2416.42857142857,2712.38095238095,614714.285714286,15126.8413395238,1126.61904761905,156.857142857143,425.714285714286,565,6112.85714285714,313.714285714286,392.47619047619,1154.95238095238,510.761904761905,1359.71428571429,385.904761904762,,807.809523809524,1367.57142857143,531.571428571429,,236.488235294118,3155.2380952381,254.761904761905,3684.7619047619,988.476190476191,33306.6666666667,391.142857142857,286.857142857143,311.761904761905,1568.14285714286,677.428571428571,4581.17647058824,170652.380952381,5047.61904761905,1067.09523809524,1365.41176470588,1021.38095238095,4005.2380952381,4412.85714285714,739.428571428571,2883.80952380952,610.952380952381,3824.28571428571,1778.95238095238,8389.04761904762,1446.76190476191,542.238095238095,1840.19047619048,296.380952380952,768.190476190476,687.761904761905,220.190476190476,,2551.42857142857,1165.52380952381,3311.66666666667,122.714285714286,2972.85714285714,498.52380952381,2606.66666666667,459.142857142857,2953.33333333333,2409.7619047619,2413.09523809524,2720.47619047619,458.761904761905,658.190476190476,431.761904761905,323.904761904762,2873.80952380952,405190.476190476,33882.8571428571,5789.52380952381
Nov-08,911.222222222222,533.833333333333,397.722222222222,3971.66666666667,1646,3051.66666666667,827277.777777778,2625.55555555556,344.388888888889,95.8333333333333,1872.5,2281.38888888889,800.555555555555,511.277777777778,1699.88888888889,7314.44444444445,3303.88888888889,5944.44444444444,2280,458,2175.55555555556,212.5,1464.55555555556,534388.888888889,478.944444444444,332888.888888889,2351.66666666667,2804.72222222222,599722.222222222,15304.0419344444,1096.88888888889,154.5,396.277777777778,527.833333333333,5280,346.333333333333,385.166666666667,1307.05555555556,540.222222222222,1492.61111111111,364.111111111111,,862,1485.55555555556,480.555555555556,,250.655555555556,3238.88888888889,283.888888888889,4932.77777777778,1117.33333333333,30462.7777777778,371.555555555556,294.277777777778,383.555555555556,1740.83333333333,820.333333333333,4304.44444444444,157944.444444444,8551.66666666667,1452.66666666667,1192.44444444444,995.944444444445,4473.88888888889,4175,818.222222222222,2896.94444444444,682.277777777778,4305.55555555556,1897.66666666667,8971.66666666667,1221.61111111111,684.388888888889,2089.11111111111,302.444444444444,839.944444444445,752.722222222222,240.333333333333,,2440.27777777778,1358.27777777778,3828.33333333333,134.294117647059,3175.27777777778,473.555555555556,2504.16666666667,440.333333333333,2924.16666666667,2372.22222222222,2864.72222222222,2970,439.666666666667,701.944444444445,459.166666666667,346.333333333333,3273.33333333333,418555.555555556,32545.5555555556,5749.44444444444
Oct-08,938.681818181818,666.590909090909,368,3991.36363636364,1745.09090909091,3256.13636363636,860272.727272727,2372.59090909091,423.954545454545,92.7727272727273,2135.54545454545,2311.09090909091,793.545454545454,644.863636363636,1928.77272727273,7141.81818181818,3566.13636363636,6455,2183.95454545455,552.318181818182,2396,225.090909090909,1819.68181818182,649090.909090909,510.727272727273,329922.727272727,2420.27272727273,2729.31818181818,555090.909090909,15985.5387886364,1165,163.181818181818,377.272727272727,468.363636363636,6310,394.272727272727,436.727272727273,1738.31818181818,570.409090909091,1809.45454545455,360.863636363636,,1026,1749.54545454545,581.409090909091,,336.154545454545,3656.59090909091,340.681818181818,4964.09090909091,1740.95454545455,33069.5238095238,420.863636363636,319.181818181818,520.590909090909,2027.59090909091,1188.18181818182,4244.54545454546,157168.181818182,11100.9090909091,1557.40909090909,1101.5,1133.40909090909,4657.72727272727,3800.90909090909,811.590909090909,2726.81818181818,827.409090909091,4452.72727272727,2136.22727272727,9439.54545454545,1049.54545454545,750.409090909091,2484.27272727273,345.772727272727,773.409090909091,828.590909090909,243.818181818182,,2181.27272727273,1523.45454545455,4402.27272727273,138.681818181818,3702.5,450.318181818182,2309.72727272727,548.090909090909,2641.81818181818,2185.68181818182,3300.90909090909,3477.72727272727,407.545454545455,720.545454545455,419.090909090909,368.454545454545,3601.36363636364,440500,29585.4545454545,6504.09090909091
Sep-08,1121.15,1007.45,480.75,4592.5,2010.25,4346,1053350,2564.75,557.35,117.6,3040.5,3604,1022.4,788.75,2656.25,8037,4120.5,7903,2981,757.3,3422.5,299.8,2147.25,987100,725.55,449800,4019,3047.75,605150,18874.547342,1523.55,232.25,413.4,685.8,8414.5,542,591.25,2567,800.75,2274.5,489,,1545.15,2155.3,1066.75,,447.85,4463,470.35,6939.5,3084,48965,595.05,453.2,780.65,2807.5,1408.75,4952.5,165115,13339.5,2052.7,1215.6,1661.75,5990,4782.5,976.8,3080,1235.15,5307.5,2498.75,10825.5,1609.75,929.95,3673.5,553.55,1164.65,1229,398.7,,3075.25,2079.05,5662.5,169.75,5502.5,546.15,2537.25,664,2857.75,2415,3675.5,5612.5,446.9,907,495,518.45,4745,483050,37957.5,7944
Aug-08,1277.33333333333,1135.09523809524,505.47619047619,4818.57142857143,1810.80952380952,5074.28571428572,1113333.33333333,2592.85714285714,594.333333333333,126.333333333333,3185.71428571429,3966.66666666667,1027.28571428571,872.666666666667,2805.95238095238,8479.04761904762,4028.57142857143,8475.71428571429,3339.52380952381,805.476190476191,3555.71428571429,337.7,2275,1099809.52380952,910.952380952381,497714.285714286,4580,2938.09523809524,641333.333333333,20439.3959833333,1603.2380952381,266.904761904762,405.428571428571,742.047619047619,9254.28571428571,677.666666666667,610.47619047619,2943.33333333333,950.857142857143,2455.2380952381,527.571428571429,,1840.66666666667,2316.66666666667,1275.47619047619,,470.619047619048,4757.14285714286,499.857142857143,7478.09523809524,3371.90476190476,51385.7142857143,647.714285714286,526.952380952381,841.095238095238,3402.85714285714,1488.47619047619,5349.04761904762,171476.19047619,13933.8095238095,2286.42857142857,1335.33333333333,1792.19047619048,6305.71428571429,4943.80952380952,980.571428571429,3298.57142857143,1410.47619047619,6275.2380952381,2451.42857142857,10877.619047619,1902.19047619048,975.666666666667,4204.28571428571,674.666666666667,1307.85714285714,1237.2380952381,472.571428571429,,3139.52380952381,2278.09523809524,5750.47619047619,187.35,6510.95238095238,631.285714285714,2603.09523809524,674.333333333333,3050.95238095238,2472.61904761905,3639.52380952381,6173.80952380952,454.238095238095,1026.14285714286,500.428571428571,663.571428571429,4818.57142857143,508761.904761905,39278.5714285714,7894.7619047619
Jul-08,1220.36363636364,1186.68181818182,536.954545454546,4500.45454545455,1702.86363636364,5111.81818181818,1153272.72727273,2521.36363636364,654.181818181818,135.363636363636,3025.68181818182,4842.27272727273,981.181818181818,943.636363636364,3282.5,8340,3750.90909090909,9476.81818181818,3491.36363636364,767.772727272727,3579.09090909091,369.090909090909,2347.5,1198318.18181818,1060.54545454545,453363.636363636,5278.18181818182,2660.45454545455,613454.545454545,22056.2005527273,1554.68181818182,292.272727272727,418.636363636364,718.181818181818,9356.81818181818,797.590909090909,616.681818181818,3262.72727272727,1057.90909090909,2465.22727272727,489.409090909091,,2195.22727272727,2378.86363636364,1425.86363636364,,524.454545454546,4664.54545454546,569.5,7125.45454545455,3168.63636363636,57540.9090909091,691.818181818182,579.272727272727,839.318181818182,3583.63636363636,1552.72727272727,5215,163331.818181818,15482.7272727273,2254.31818181818,1649.90909090909,1748,6063.18181818182,4936.36363636364,950.545454545455,3106.36363636364,1595.77272727273,6525.45454545455,2246.13636363636,10908.1818181818,1918.5,1009.59090909091,4387.27272727273,662.727272727273,1380.68181818182,1304.77272727273,496.318181818182,,3885.45454545455,2367.27272727273,6474.54545454545,219.904761904762,6421.81818181818,695.545454545455,2452.27272727273,749.727272727273,2788.18181818182,2309.77272727273,4016.36363636364,5995.90909090909,417.954545454546,1104.27272727273,544.363636363636,744.772727272727,4856.36363636364,518227.272727273,40504.5454545455,7252.72727272727
Jun-08,1470.57142857143,1364.95238095238,596.142857142857,4450,1820.90476190476,5536.19047619048,1084285.71428571,2409.04761904762,719.333333333333,141.047619047619,2880.71428571429,5641.42857142857,1123.38095238095,1078.38095238095,3890,8158.57142857143,3733.33333333333,11453.3333333333,3922.38095238095,775.333333333333,3736.19047619048,386.142857142857,2664.28571428571,1304285.71428571,1188.90476190476,469333.333333333,5699.04761904762,2820,680809.523809524,23879.656067619,1680.09523809524,326,423.904761904762,844.571428571429,10259.0476190476,924.809523809524,677.571428571429,3535.71428571429,1213.80952380952,2615.71428571429,564.47619047619,,2443.80952380952,2411.90476190476,1516.90476190476,,551.714285714286,5452.38095238095,573.095238095238,7829.04761904762,3343.80952380952,58642.8571428572,726.285714285714,623.52380952381,936.095238095238,4529.04761904762,1739,5070.95238095238,157333.333333333,18322.380952381,2409.04761904762,1783.33333333333,1890.85714285714,6618.57142857143,5158.57142857143,1060.95238095238,3190,1753.85714285714,6635.2380952381,2462.85714285714,12467.619047619,1867.28571428571,1112.47619047619,5207.14285714286,713.809523809524,1463.14285714286,1411.57142857143,490.095238095238,,4315.2380952381,2709.28571428571,7070,246,6987.14285714286,757,2311.90476190476,833.333333333333,2592.61904761905,2176.66666666667,4395.2380952381,6698.57142857143,415.476190476191,1166.80952380952,628.52380952381,869.904761904762,5413.33333333333,493857.142857143,42807.1428571429,7997.61904761905
May-08,1446.25,1313.85,605.3,4299.5,1823.25,5448,1027950,2365,719.3,132.45,2860.75,5245.5,1228.55,1034.85,3660,8224.5,3782.5,10972.5,3905.5,715.2,3345.5,386.1,2864.25,1295000,1208.5,517300,5857.5,2820,686700,23090.002309,1718.7,330.8,436.45,786.9,9868,913.3,721.3,3631.5,1148.15,2825.25,487.1,,2566.25,2608,1541.4,,530.35,5464,530.2,7741.5,3140.25,58570,767.05,643.85,938.05,4973.5,1780.6,4784.5,158650,18590,2379.5,1847,1831.6,6832,5014,1071.5,3124.75,1800.3,6384.5,2591.25,12546,1956.45,1129.5,4966.5,702.8,1510.8,1344.5,480,,4715,2702,6665,248.4,7046,737.9,2389.75,865.95,2579.75,2276.5,4345,6804.5,397.05,1165.3,658.35,880.45,5288.5,488850,44870,8346.5
Apr-08,1296.90476190476,1200.80952380952,558.571428571429,4132.38095238095,1843.7619047619,4976.19047619048,1022523.80952381,2525.2380952381,654.52380952381,130.904761904762,3000,4832.85714285714,1066.38095238095,899.952380952381,3314.7619047619,8350.95238095238,3537.61904761905,9910.47619047619,3956.66666666667,654.190476190476,3054.7619047619,332.333333333333,2762.61904761905,1194761.90476191,1093.85714285714,511476.190476191,4983.80952380952,2975.71428571429,660761.904761905,22712.5563838095,1896.90476190476,300.190476190476,410.714285714286,690.809523809524,8753.33333333333,791.809523809524,678.095238095238,3393.80952380952,940.095238095238,2817.38095238095,458.761904761905,,2382.14285714286,2368.80952380952,1312.57142857143,,438.333333333333,5194.28571428572,434.428571428571,7042.85714285714,2927.85714285714,55571.4285714286,706.333333333333,536.476190476191,862.285714285714,4349.52380952381,1627.42857142857,4521.90476190476,155380.952380952,16723.8095238095,2116.19047619048,1818.57142857143,1705.42857142857,6666.19047619048,5032.85714285714,946.238095238095,2887.61904761905,1777.38095238095,5979.52380952381,2513.09523809524,10666.6666666667,1975.38095238095,1050.66666666667,4368.09523809524,660.714285714286,1382.42857142857,1280,403.047619047619,,3809.52380952381,2547.85714285714,5853.33333333333,257.944444444444,6540,707.809523809524,2570.71428571429,796.809523809524,2714.52380952381,2495,4127.14285714286,6374.76190476191,412.761904761905,1157.14285714286,638.619047619048,809.571428571429,5069.04761904762,458666.666666667,51780.9523809524,8757.14285714286
Mar-08,1131.85,1097.65,528.55,4067,1677.3,4553,994900,2553.75,629.25,124.15,3024.25,4243.5,990.7,905.35,3467,8086,3449.5,9267,3557.5,666.1,2952.25,317.3,2420.5,1149500,1015.9,527700,4264.5,2953.75,612300,20978.6384615,1791.1,288.2,405.5,633.35,8559.5,792.75,661.25,3043.25,850.6,2361.75,433.35,,2154.75,1935.65,1244.2,,394.75,5296,403.75,6473,2669.5,52017.5,653.45,489.8,870.65,4587.5,1544.1,4399.5,154300,13929.5,2116.55,1652.5,1579.5,6641.5,4989.5,929.05,2360.25,1763.7,5160.5,2516.5,10401.5,1870.4,910.5,4341.5,651.45,1394.2,1357.45,381.1,,3600,2544.25,5311.5,223.85,6399.5,661.4,2508.5,682.8,2633.75,2450,3776,6057,418.7,1166.5,598.75,707.5,5241.5,441750,47957.5,8289
Feb-08,1313.8,1244,587.1,4635.5,1760.75,4716,1008750,2726,724.45,123.6,3153.5,4689.5,1209.5,951.5,3986,8790.5,3886.5,9746,3968.5,790.95,3301,327,2768.25,1103700,1083.1,571050,4501,3230.5,686350,21736.36581,1723.7,339.15,446.5,721.7,8547.5,771.2,712.15,3139.5,968.45,2633.5,465.9,,2256.75,2227.75,1408.9,1070.9,450.9,5809,436.1,7159.5,2884.75,51630,711.75,579.85,966.5,5125,1640.6,4900.5,163200,15807.5,2270.25,1684,1699.15,7683.5,5427.5,1128.05,2674,2008.8,5568.5,2420,11165,2162.45,930.2,4914,729.7,1522.75,1595.85,465.6,1070.9,4431.5,2896.5,5467,237.55,7649.5,683.05,2639.5,706.4,2746.25,2496.75,3970,6650.5,485.85,1098.35,639.75,776.4,5961.5,500450,47927.5,9591.5
Jan-08,1389.84210526316,1335.47368421053,660.736842105263,4591.57894736842,1749.36842105263,4673.15789473684,942631.578947368,2734.73684210526,776.736842105263,120.105263157895,3304.21052631579,5066.31578947368,1392.36842105263,911.105263157895,3944.73684210526,9002.63157894737,4366.31578947368,9194.21052631579,4263.15789473684,758.421052631579,3271.84210526316,315.368421052632,3186.05263157895,1078315.78947368,962.684210526316,612631.578947368,5191.57894736842,3257.89473684211,763789.473684211,21695.6959494737,1616.73684210526,346.947368421053,421.894736842105,683.052631578947,8662.1052631579,685.052631578947,801.473684210526,2702.10526315789,996.368421052632,2475.26315789474,426.210526315789,,2073.68421052632,2205.10526315789,1240.15789473684,1045.57894736842,490,5467.89473684211,439.210526315789,7037.36842105263,3194.47368421053,55055.2631578947,767.684210526316,649.578947368421,1028.89473684211,5195.26315789474,1605.05263157895,5084.21052631579,171684.210526316,16855.2631578947,2121.57894736842,1707.89473684211,1756.78947368421,8440,5579.47368421053,1158.57894736842,2836.05263157895,1869.31578947368,6016.84210526316,2507.63157894737,11827.3684210526,2031.21052631579,942.263157894737,5505.78947368421,859.578947368421,1415.94736842105,1571.78947368421,510.684210526316,1045.57894736842,4785.26315789474,2770.52631578947,5515.78947368421,229.78947368421,6982.63157894737,697.947368421053,2580.78947368421,693.157894736842,2761.84210526316,2520.78947368421,3789.47368421053,6181.57894736842,491.368421052632,1049.89473684211,757.105263157895,747.947368421053,5488.42105263158,530421.052631579,43092.1052631579,11352.1052631579
Dec-07,1730.89473684211,1516.21052631579,760.631578947368,4916.31578947368,2045.63157894737,5558.94736842105,1139052.63157895,3018.42105263158,912.052631578947,152.263157894737,3463.68421052632,5982.63157894737,1496.63157894737,1071.94736842105,4613.15789473684,9376.31578947368,4630,10924.7368421053,4884.21052631579,804.315789473684,3768.94736842105,374.210526315789,3667.36842105263,1175789.47368421,1097.73684210526,672684.210526316,5611.57894736842,3427.89473684211,788894.736842105,25095.2178205263,1708.52631578947,358.210526315789,516.947368421053,786.526315789474,9907.36842105263,807.157894736842,892.21052631579,3109.47368421053,1204.31578947368,2767.36842105263,499.736842105263,,2364.21052631579,2614.21052631579,1482.84210526316,1166.10526315789,580.473684210526,6657.36842105263,513,8231.05263157895,3881.05263157895,65942.1052631579,883.631578947368,655.526315789474,1218,5865.26315789474,1944.52631578947,5380.52631578947,181894.736842105,20685.2631578947,2318.15789473684,2060.52631578947,2113.94736842105,10027.8947368421,6038.42105263158,1278.47368421053,3066.57894736842,1941.05263157895,6801.57894736842,2696.57894736842,13050.5263157895,2446.57894736842,1060,6128.94736842105,951.789473684211,1582.68421052632,1747.78947368421,481.947368421053,1166.10526315789,5798.42105263158,3454.21052631579,6092.63157894737,296.947368421053,8272.63157894737,823.78947368421,2778.94736842105,823.684210526316,3027.10526315789,2632.36842105263,3812.10526315789,6827.89473684211,549.368421052632,1128.15789473684,884.631578947369,864.210526315789,6147.8947368421,565736.842105263,51257.8947368421,13111.5789473684
Nov-07,1633.57142857143,1474.95238095238,800.809523809524,4920,2173.66666666667,5626.19047619048,1160476.19047619,2935,864.666666666667,157.714285714286,3473.80952380952,5598.09523809524,1403,1020.19047619048,4507.61904761905,9288.57142857143,4828.09523809524,11729.5238095238,5017.14285714286,754.428571428571,3868.57142857143,410.952380952381,3895.71428571429,1164761.9047619,1182.04761904762,651952.380952381,5933.80952380952,3253.80952380952,786523.809523809,23792.2101714286,1691.90476190476,362.047619047619,525.52380952381,846.285714285714,9619.04761904762,839.857142857143,871.666666666667,3192.61904761905,1303.85714285714,2993.80952380952,537.904761904762,,2557.14285714286,2759.7619047619,1687.09523809524,1229.71428571429,558.52380952381,6291.42857142857,517.238095238095,7958.57142857143,3547.61904761905,63709.5238095238,928.238095238095,667.238095238095,1207.42857142857,5669.04761904762,1906.28571428571,5036.66666666667,170714.285714286,20416.6666666667,2227.85714285714,1986.66666666667,2083.14285714286,10110,5971.42857142857,1288.47619047619,2829.7619047619,1802.33333333333,6696.66666666667,2686.42857142857,13625.2380952381,2529.28571428571,1196.95238095238,5522.85714285714,927.619047619048,1684.71428571429,1753.38095238095,489.238095238095,1229.71428571429,6765.71428571429,3535.2380952381,6511.42857142857,329.666666666667,8013.80952380952,782.666666666667,2705.47619047619,809.380952380952,2885.71428571429,2483.33333333333,4125.2380952381,6337.61904761905,513.952380952381,1106.42857142857,856.52380952381,877.904761904762,6187.61904761905,564095.238095238,49519.0476190476,12407.619047619
