,"AAL.L","ABF.L","ADM.L","AGK.L","AMEC.L","ANTO.L","ARM.L","ATST.L","AU.L","AV.L","AZN.L","BA.L","BARC.L","BATS.L","BAY.L","BG.L","BLND.L","BLT.L","BNZL.L","BP.L","III.L","BSY.L","BT-A.L","BRBY.L","CNE.L","CPI.L","CCL.L","CNA.L","COB.L","CPG.L","DGE.L","ENRC.L","EXPN.L","FRES.L","GFS.L","GSK.L","HMSO.L","HSBA.L","IAP.L","IMT.L","ISAT.L","IHG.L","IPR.L","ITRK.L","ISYS.L","INVP.L","JMAT.L","KAZ.L","KGF.L","LAND.L","LGEN.L","LII.L","LLOY.L","LMI.L","LSE.L","EMG.L","MKS.L","MRW.L","NG.L","NXT.L","OML.L","PSON.L","PFC.L","PRU.L","RRS.L","RB.L","REL.L","REX.L","RIO.L","RR.L","RBS.L","RDSA.L","RSA.L","SAB.L","SGE.L","SBRY.L","SDR.L","SDRC.L","SSE.L","SGRO.L","SRP.L","SVT.L","SHP.L","SN.L","SMIN.L","STAN.L","SL.L","TSCO.L","TCG.L","TT.L","TLW.L","ULVR.L","UU.L","VED.L","VOD.L","WTB.L","WOS.L","WPP.L","XTA.L"
May-09,1577.20842105263,743.225052631579,882.560415789474,593.376926315789,640.184210526316,599.947368421053,111.373489473684,287.973684210526,1463.2875,334.171052631579,2535.27128947368,362.452105263158,281.302631578947,1680.36736842105,161.206315789474,1100.29627368421,413.855263157895,1453.42473684211,519.118421052632,506.368421052632,235.550628184474,467.816842105263,90.229052631579,392.170615789474,2357.68810526316,706.675263157895,1752.52631578947,239.973684210526,182.094315789474,347.798505263158,856.707105263158,621.973684210526,468.776315789474,610.619647368421,210.326315789474,1046.60526315789,303.024210526316,545.185789473684,389.78947368421,1596.44631578947,521.814800105263,656.042636842105,268.5,1079.65626315789,220.324373684211,326.221089473684,1220.05263157895,666.342105263158,180.58052631579,517.806842105263,62.9421052631579,379.238663157895,48.1427884750538,1320.04090394737,705.289473684211,237.855263157895,315.134694736842,243.302631578947,586.491736842105,1522.65473684211,69.5968421052632,691.394736842105,580.738897572042,438.763157894737,3925.23578947368,2689.79279473684,517.947368421053,272.168914711558,2306.303103432,0.102181818181818,42.0631578947369,1620.37390526316,128.210105263158,1235.1132631579,189.831578947368,332.135789473684,869.894736842105,742.21052631579,1134.88768421053,25.2237943439842,387.105121052632,,867.842105263158,457.513157894737,735.947368421053,1214.73684210526,194.152631578947,,,,,,,,,,,,
Apr-09,1360.03091515,671.400065,905.492625,539.154025,580.47114015,546.58588015,113.9181851,271.775,1326.964385,256.66443015,2371.72022,342.270075,203.55804015,1582.629745,158.28700015,1063.892925,421.91331515,1393.92301515,523.496025,457.8125,209.857338614237,437.88499,85.59699,358.39621515,2158.620255,657.61958,1770.42022515,232.582865,178.1976,328.054755,789.438485,537.14844015,453.53790015,458.985925,193.94989,1036.423775,294.78950015,459.5766853,355.93472515,1519.915585,481.090475,616.11268015,233.978405,955.987085,173.65285515,305.29135015,1187.03856515,476.64055015,169.58291,521.92359015,49.58868515,434.24086015,44.899515382523,1318.230963203,648.68350015,242.85050015,321.54150515,250.06954515,537.830355,1458.946365,60.50853,690.573955,530.04947218252,365.13383515,3261.187,2607.424805,492.847415,259.222396708795,2022.32502910856,0.10035,30.89196,1503.022985,129.586345,1070.37871515,174.36598,316.34386,820.29650015,707.77500015,1079.157435,22.1934237344473,362.78072,,847.64413,458.14265,700.1391,971.99920515,182.29778,,,,,,,,,,,,
Mar-09,1125.54450013636,631.025609090909,875.201963636364,437.999545454546,533.718831818182,507.332418181818,98.8746363636364,253.590909090909,1239.08645,221.310572863636,2284.92515454545,341.867627272727,99.9886365,1643.21587272727,136.640831818182,1016.81173181818,350.447956045455,1303.17254090909,542.195859090909,451.227272727273,137.915305149643,449.198181818182,79.3907818181818,264.39165,1948.68061818182,667.508613636364,1501.60550454545,241.719695454545,179.695590909091,299.10705,768.991522727273,397.970954545455,416.246363636364,407.761363636364,186.043386363636,1029.10773636364,252.614368318182,365.704137409091,266.586436363636,1586.70531818182,454.321677272727,500.174418181818,208.7850865,897.863913636364,162.679427272727,226.864459227273,1013.88155,321.807954681818,132.838877272727,409.689482409091,35.0929045454545,351.976863636364,26.3431567251073,1225.13062133509,460.671518181818,188.663013772727,258.311113636364,248.507454545454,557.676345454545,1211.71905454545,41.6861636363636,680.250154545455,467.921051132327,283.156727409091,3395.03045454545,2555.18551363636,500.871522727273,224.132931113227,1686.64565475731,0.100568181818182,22.9811863636364,1553.57115,131.498818181818,980.392218181818,169.418331818182,308.905622727273,755.722504545455,663.913245454545,1090.68542272727,9.92323410222006,367.59565,,816.060786363636,458.54165,766.092868181818,812.890468181818,166.618181954545,,,,,,,,,,,,
Feb-09,1240.684135,659.788,868.625385,380.699415,554.40821,451.3183,93.895035,265.901,1199.46048,332.23963,2540.347865,388.536875,101.13028,1811.84915,133.58547515,1015.73283,366.5080245,1212.4044,567.034155,485.7375,143.915824143,469.081455,97.538185,261.095105,1926.883495,676.2791,1365.28045,270.07562,204.0622,327.453845,881.962165,358.53884,431.58268,373.677605,188.3748,1191.577945,319.399253,452.319596,226.9595,1755.505895,412.838,500.06443,256.13929,815.944795,164.3966,229.027675,1039.20859,277.9568,135.03782,550.0913345,49.43162,357.2725,36.8341540244841,987.18914736575,454.80175,190.93173015,254.132815,260.235825,640.61945,1156.02544,50.46575,654.216075,419.61968255296,311.87185,3202.6406251,2712.37046015,522.9516,268.301223675265,1541.05255934376,0.100954545454545,22.35239,1691.888535,132.9031,1098.63271,173.2815,323.81055,745.07673,653.26761,1185.316145,4.07981902582286,421.45621,,976.05685,520.15308015,847.624505,762.957685,193.0044,,,,,,,,,,,,
Jan-09,1423.086935,690.15617,922.33774,416.21085,552.76389,433.549995,87.038295,272.9,1026.24454,347.25,2768.1436,390.10585,119.301885,1824.88819,158.25307,940.103425,414.3792375,1238.40621,561.027845,509.357142857143,175.130558694,446.1665,122.885,233.47535,1859.02886,704.33817,1411.613615,266.02811,204.99996,336.79495,934.079385,334.9777,416.96462,268.68952,196.61594,1258.81985,475.312155,503.972131,271.929885,1870.88053,412.080645,558.19343,259.487605,814.33936,162.944,268.355285,975.92342,233.731405,134.45205,706.783942,67.677755,448.79469,46.9570941089972,879.18819872065,524.9645,225.8701,229.033,270.46342,656.35981,1154.198075,56.246835,631.156326315789,353.536364806484,352.619921526316,2863.53210542105,2721.86442631579,536.104,288.572263611926,1305.48144676176,0.100619047619048,32.8954368421053,1767.92666842105,138.253073842105,1122.19271052632,179.137484210526,321.389963157895,772.628989631579,637.129236842105,1195.95066315789,6.82422834807781,437.867357894737,,1016.53788421053,480.351052631579,898.556842105263,821.147379421053,208.976126578947,,,,,,,,,,,,
Dec-08,1457.29365714286,678.808242857143,957.690476190476,435.467933333333,490.100747619048,416.157638095238,86.7147666666667,262.717480952381,929.940138095238,387.148971428571,2643.05022857143,348.443523809524,149.719966666667,1696.26874761905,165.917871428571,912.571452380952,444.025200952381,1185.68576666667,591.898571428571,513.178571428572,190.3044673114,461.877261904762,138.034057142857,218.500552380952,1767.65980952381,711.146038095238,1431.54738095238,238.717214285714,190.863728571429,323.149414285714,927.28160952381,299.056023809524,412.078447619048,172.627619190476,198.050747619048,1201.10203809524,513.696466666667,596.770510476191,290.363961904762,1694.29275714286,450.495138095238,551.117776190476,230.725771428571,735.716042857143,156.392695238095,266.926061904762,1005.30725714286,233.892485714286,130.380066666667,831.282737619048,73.0527142857143,495.071461904762,70.3414136473492,709.423127593667,562.081428571429,249.869366666667,222.820052380952,264.541509523809,649.501566666667,1071.25381428571,51.7752333333333,633.204014285714,300.123547763467,358.558604761905,2681.65695238095,2593.5554047619,495.855080952381,307.906735279924,1142.04966594251,0.100714285714286,55.772580952381,1737.28937142857,142.393142857143,1120.18056666667,169.189066666667,305.741057142857,832.929785714286,654.044833333333,1123.5550952381,7.75906858989323,424.973976190476,,958.862595238095,446.099585714286,878.240404761905,766.941476190476,243.718957142857,,,,,,,,,,,,
Nov-08,1372.87951,670.855755,998.35134,440.42964,500.927405,377.375,96.081675,248.34375,903.394385,362.1725,2616.777505,341.335205,164.711425,1701.46581,142.28465,884.30924,456.4268985,993.1159,610.291665,501.975,279.75381525,401.395385,123.672395,215.036865,1580.61327,646.013585,1288.092345,267.2100025,179.70987,273.103865,916.710645,276.3034,345.271615,120.945,195.69802,1173.86632,613.95,612.4519825,285.5625,1599.897425,403.406435,506.71648,252.56896,728.08975,144.408295,265.097045,816.8265,271.955,114.83153,898.859788,71.20444,598.199,82.4722795251246,912.911778625,575.006715,254.220165,227.551065,252.083055,698.3604,1053.42853,53.09975,596.93349,338.67754531436,312.05255,2064.05263173684,2693.214505,528.06339,310.44426675298,1951.99809327624,0.101263157894737,55.363385,1669.84398,140.66437,971.36549,163.661145,285.949805,779.271155,638.54019,1177.27562,8.2347676985846,378.835342105263,,858.403185,506.01518,799.44415,824.3894855,239.709,,,,,,,,,,,,
Oct-08,1438.1503826087,664.520117391304,887.369565217391,456.271108695652,492.228260869565,322.191534782609,90.2947391304348,247.369565217391,869.982956521739,363.566939130435,2354.49680869565,350.713391304348,242.437391304348,1681.2648,134.563569565217,809.960608695652,543.440525652174,977.071191304348,606.643673913043,446.521739130435,344.471906244078,385.219086956522,142.516152173913,294.3736,1525.15607391304,638.786060869565,1510.19017391304,267.360937826087,178.95217826087,290.386591304348,889.616734782609,413.379921739131,312.529565217391,181.342804347826,176.040582608696,1143.14206086957,778.842617391304,709.956685217391,329.361739130435,1604.34209130435,398.9706,567.118239130435,252.166834782609,712.900434782609,161.450439130435,258.490226086956,1010.89773913043,350.144517391304,118.042034782609,1005.7924773913,76.9525217391304,777.030247826087,95.629375465714,1326.17900130435,627.365839130435,330.158886956522,222.755339130435,243.269426086957,666.689817391304,975.893195652174,61.0423695652174,575.726227272727,395.572303090705,364.546363772727,1908.70629047619,2538.07764761905,514.530433333333,302.938268443523,2160.08155413177,0.10115,88.6629130434783,1498.45635714286,129.864759363636,921.801195454546,169.9086,274.889104347826,850.520956521739,695.58095252381,1194.96687142857,10.8703490153512,352.567285714286,,790.247377272727,530.876550136364,793.152390909091,1069.21502740909,226.384478521739,,,,,,,,,,,,
Sep-08,2263.11708636364,766.715972727273,945.068181818182,624.62895,713.462968181818,491.183581818182,109.647318181818,302.227272727273,1078.18678636364,515.620563636364,2555.42985,443.523209090909,345.292481818182,1839.14964545455,234.669081818182,1096.89731363636,629.916221818182,1429.44104090909,681.639922727273,494.193181818182,526.808121715909,443.564963636364,170.069654545455,438.604195454546,2415.90909090909,712.836863636364,1917.84046363636,287.451093181818,209.720495454545,341.409759090909,1008.23703181818,691.193181818182,405.406813636364,350.213381818182,217.888068181818,1236.91424545455,961.653659090909,758.475832272727,433.181045454545,1778.75949090909,518.305704545454,734.988727272727,358.556609090909,906.320636363636,240.673477272727,366.661486363636,1444.45563181818,832.501727272727,134.436236363636,1190.14538545455,99.7223545454545,954.709622727273,136.22289133032,2728.02856590282,802.944213636364,459.469945454545,240.446504545454,261.608309090909,710.864736363636,1116.14874545455,88.4822863636364,644.282052380952,541.068231737524,540.938781238095,2133.64946680952,2805.01486818182,585.0275,364.875819235905,3432.68715131967,0.1006,211.774119545455,1718.46743819048,155.77063347619,1166.59202380952,206.881809090909,355.258900428571,1017.65336219048,874.015628857143,1397.02235909091,13.8700793794313,395.36780952381,,922.483742857143,620.766014285714,1059.10064761905,1428.54097661905,241.581914571429,,,,,,,,,,,,
Aug-08,2782.50623,775.65551,937.41172,690.457325,807.55561,552.68433,106.264255,311.825,1066.866535,515.25788,2583.28513,467.916885,345.308505,1852.003185,255.558005,1118.59237,608.7976175,1585.65572,664.180885,520.6125,564.356108167215,463.956965,174.01758,453.919135,2731.87975,714.2212,1885.061545,274.645718,222.3944,366.815405,969.17366,1022.20409,405.067905,377.042935,207.559085,1254.384875,932.92679,735.6356925,484.513745,1839.404945,487.43392,721.039355,396.777725,947.468795,274.94131,370.457335,1577.429125,1276.170485,128.877465,1195.597555,102.24166,898.49294,151.474458880319,3111.19640925467,815.531015,546.38416,267.323925,276.91864,698.24301,1030.199365,96.79866,661.742335294118,544.784434366165,553.425335647059,2367.43080605882,2752.241245,599.521629411765,359.116633120466,4050.04147799845,0.100340909090909,221.4413535,1828.40624117647,144.392200176471,1130.77521176471,202.779635,338.673141882353,1007.99404723529,901.470588411765,1417.86634,13.6876276029414,424.16004375,,929.740306058824,621.878688235294,1091.22890017647,1454.23482958824,241.910870941176,,,,,,,,,,,,
Jul-08,2947.3821826087,739.911756521739,801.118430434783,690.273217391304,855.238339130435,559.512486956522,90.1766347826087,306.135013043478,1003.56771304348,500.742382608696,2314.74985217391,438.397034782609,304.276739130435,1766.17914782609,226.728282608696,1150.40523478261,569.378074782609,1683.69124347826,640.421856521739,533.260869565217,532.559246206735,446.770465217391,202.019365217391,435.326604347826,2783.93409130435,657.755156521739,1647.50678695652,268.946559565217,194.496186956522,353.130434782609,889.010517391304,1058.46916956522,380.772660869565,436.988360869565,195.436195652174,1186.35629130435,902.561378260869,682.357151304348,468.808317391304,1788.34883478261,490.435847826087,668.072269565217,417.584804347826,952.787456521739,263.398304347826,307.954860869565,1692.94311304348,1411.05792173913,106.716343478261,1100.06660304348,97.7405304347826,876.307591304348,151.695634749258,2494.76596882861,755.315639130435,601.426382608696,249.049943478261,262.450713043478,665.338256521739,940.735282608696,93.1141652173913,599.096668181818,611.937681458909,520.642513909091,2440.05920463636,2542.0076,553.773528571429,327.88959590469,4373.99262659341,0.100666666666667,194.256477391304,1904.86191428571,127.164509090909,1095.75309545455,199.390730434783,293.700022863636,907.270909090909,818.409090909091,1407.40272608696,12.6339134728223,408.607354545454,,784.215668181818,549.358536363636,1037.89435909091,1460.88795922727,210.909622727273,,,,,,,,,,,,
Jun-08,3366.55201428571,805.275923809524,838.066152380952,650.537228571428,908.165942857143,654.573114285714,94.91418,323.658366666667,875.25707,572.687514285714,2130.73148571429,441.119547619048,317.666785238095,1817.43822857143,228.216061904762,1248.7989,626.534057142857,1885.93862380952,677.545552380952,582.607142857143,522.1304154196,511.00479047619,211.135019047619,483.8562,3264.52949047619,686.850509523809,1775.4259952381,270.851914285714,198.403723809524,371.320014285714,953.750638095238,1387.44985714286,384.202585714286,513.610780952381,210.210114285714,1097.98859047619,902.902676190476,716.193751428572,574.89460952381,1949.7591952381,484.259615,732.037223809524,426.912533333333,1004.478225,297.515685,315.40724,1904.77360476191,1617.6976952381,123.260904761905,1220.81761142857,110.851580952381,875.207376190476,171.952092344611,3075.218362594,889.089466666667,617.7589,355.710557142857,274.533004761905,693.208623809524,1057.29138571429,106.613938095238,643.19910952381,629.27467217932,613.000485714286,2063.358815,2808.84576190476,602.044890476191,374.378419406438,4910.18279341714,0.100613636363636,224.494257619048,2052.56579047619,133.66670952381,1201.5655952381,216.966304761905,329.130190476191,970.729404761905,871.760823809524,1458.14571428571,12.97985125075,454.725728571429,,815.270538095238,572.207933333333,1051.84039047619,1599.75185238095,236.448428571429,,,,,,,,,,,,
May-08,3451.289935,875.400295,874.8575,623.73585,827.123965,755.990665,105.85866,345.471635,881.11093,632.87644,2161.81991,464.287095,413.2126265,1950.45161,223.78135,1323.50966,672.159237,2008.269815,726.40294,621.7375,549.50167874784,533.0139,225.65662,505.44532,3398.717235,676.833875,1960.40308,261.003217,216.220615,360.41487,1015.22797,1367.06242,403.90834,544.73508,228.700705,1128.90049,953.363605,761.8969435,611.488055,2149.9260765,464.98509,833.34627,436.340235,1001.22446,313.23756,366.42835,1938.53973,1757.282505,141.19409,1336.757179,123.150615,914.41433,204.498799658478,3182.84074948945,1070.264415,589.035745,397.496755,286.599795,723.2867,1225.228195,119.905215,679.818,579.87347465,686.25732,2283.7565,2964.18731,643.667075,405.28376488744,5338.55701754472,0.101136363636364,265.1832875,2108.941805,136.605205,1229.84934,218.37405,369.84866,1050.0313101,926.725,1422.471825,14.648177837576,447.175305,,874.206935,551.137695,989.89294,1835.70177,252.171035,,,,,,,,,,,,
Apr-08,3302.51774090909,885.871527272727,783.41665,621.615586363636,746.588263636364,775.806063636364,90.8615909090909,337.362077272727,947.592522727273,634.762504545455,2075.80186363636,480.797727272727,458.340016818182,1933.98185,224.026613636364,1241.99147272727,711.800277727273,1750.84090454545,706.916645454545,558.363636363636,541.755727398423,555.064263636364,221.841072727273,444.810381818182,2998.64853636364,672.563131818182,2020.58643181818,270.948320454545,213.430518181818,335.606663636364,1047.52750909091,1188.13376363636,373.782863636364,,229.3761,1107.42015909091,1049.97850909091,744.211591818182,585.99435,2110.72532,440.509309090909,809.730063636363,433.212036363636,1003.16313181818,272.568645454545,365.896813636364,2013.39205454545,1660.68353181818,129.955263636364,1376.02759954545,129.244359090909,1001.42713636364,221.024112175387,3042.21865301216,1209.39541363636,571.661186363636,372.788668181818,285.19585,716.447336363636,1142.70793636364,122.729990909091,672.189359090909,555.194691038618,683.568290909091,2566.53945,2822.57967727273,650.594677272727,380.220186479027,4936.75061508796,0.101238095238095,302.455055454545,1884.38111363636,133.123368181818,1144.08253636364,200.593181818182,367.786104545454,1033.03693181818,925.896913636364,1380.67395454545,15.6827170513005,443.917663636364,,965.365936363637,654.712659090909,950.444886363636,1761.88715,251.871154545455,,,,,,,,,,,,
Mar-08,3096.67457894737,851.994115789474,834.414105555556,614.959738888889,739.872247368421,730.565305555556,85.4021333333333,327.660666666667,892.962261111111,593.208822222222,1855.09908421053,481.862538888889,426.723435789474,1871.62145263158,239.579268421053,1140.50424736842,759.558161578947,1525.65648947368,699.997527777778,524.315789473684,492.626361944383,549.945855555556,214.922272222222,431.706977777778,2759.86059444444,678.222211111111,1946.66738947368,274.046107368421,200.782422222222,321.314742105263,1017.62613157895,984.732983333333,389.638421052632,,220.5111,1050.78274444444,1086.12902631579,690.147831052632,589.168622222222,2028.19087444444,452.242366666667,772.87362631579,385.990215789474,957.311088888889,234.619333333333,333.520716666667,1939.64115789474,1628.57336666667,129.591642105263,1380.87837111111,123.57815,971.829233333333,215.84343267541,3114.64703559217,1252.92012631579,540.407344444444,383.44525,284.359605263158,719.265933333333,1196.40332222222,112.051661111111,675.682161111111,506.053938782533,634.9626,2550.24280555556,2691.57908333333,629.025247368421,378.302764493,4410.57507544373,0.101454545454545,285.269299444444,1719.21549444444,125.753721052632,1055.56200555556,196.058922222222,341.222557894737,900.809294444445,810.861111111111,1426.62723684211,16.180404226642,446.131638888889,,992.548210526316,638.400033333333,957.811416666667,1657.87762105263,229.365144444444,,,,,,,,,,,,
Feb-08,3078.34644285714,854.10309047619,989.473719047619,566.083276190476,735.959895238095,771.689676190476,98.4168333333333,343.951633333333,986.46419047619,586.244514285714,1997.4840952381,472.103976190476,457.169782857143,1853.52073809524,286.809552380952,1156.24307142857,804.621410952381,1593.9529,665.484019047619,553.571428571429,571.8242827882,575.172695238095,237.913985714286,429.834557142857,2584.17453809524,654.69190952381,2114.99003809524,292.072973809524,182.239857142857,327.437614285714,1044.45579047619,909.588328571429,436.487461904762,,215.736919047619,1125.18521904762,1078.86890952381,657.192077142857,686.112147619048,2077.05716619048,503.947938095238,785.607847619048,404.111933333333,892.357828571429,245.63499047619,402.372976190476,1952.40094761905,1389.87792857143,135.70059047619,1422.72086809524,127.321742857143,994.582376190476,215.780690710507,3128.31434554267,1616.10747619048,568.704161904762,412.311166666667,299.05180952381,772.595152380952,1379.38122857143,126.723452380952,669.318442857143,488.32601464941,621.452995238095,2471.80947142857,2719.53632857143,607.481204761905,382.839710164995,4625.80068094457,0.103333333333333,317.263217142857,1795.53552380952,132.732576190476,1097.13641904762,216.556061904762,369.863166666667,979.70920952381,886.357142857143,1524.98377142857,16.4326884302804,444.599533333333,,957.019185714286,662.856504761905,979.750952380952,1607.45966666667,214.048061904762,,,,,,,,,,,,
Jan-08,2751.57055909091,834.178404545455,995.630345454545,491.155636363636,741.481609090909,641.7562,112.5116,342.094545454545,907.552745454546,621.246063636364,2222.67601818182,478.971727272727,460.920785,1877.16133636364,300.203709090909,1049.89500909091,785.706852272727,1442.98793181818,652.913031818182,570.25,581.226589039377,547.135513636364,265.89905,451.994690909091,2633.01757727273,659.843913636364,2035.37028181818,297.891768636364,196.118968181818,309.940786363636,1018.92619545455,685.481236363636,388.212,,218.975695454546,1279.75495909091,1037.83732272727,684.689575,659.724386363636,2182.68640318182,473.068204545455,749.507145454546,423.804031818182,898.149068181818,208.134168181818,426.567940909091,1808.4127,1221.44031818182,132.9338,1379.891655,129.074740909091,1011.12206363636,212.151750539425,3036.29972373445,1753.49184545455,522.8514,441.37175,305.921940909091,815.279054545454,1390.40362727273,146.267181818182,671.505304545454,479.396601851964,656.313627272727,2188.77272727273,2678.41299545455,625.568797727273,358.187017191836,3989.09191142444,0.10135,332.423632272727,1980.49872727273,137.578118181818,1262.63408636364,218.996427272727,387.712022727273,1101.98888181818,991.747481818182,1565.24494090909,15.3785414341658,421.436136363636,,1062.67028636364,614.375436363636,1004.62522272727,1684.47552727273,229.926222727273,,,,,,,,,,,,
Dec-07,3145.33936315789,880.378768421053,1063.97033684211,496.955210526316,795.553189473684,738.507742105263,125.997526315789,358.603894736842,847.947984210526,667.733684210526,2246.59764736842,474.559342105263,515.821081052632,1930.88216842105,322.105678947368,1079.77132631579,764.581986315789,1577.22525789474,691.836147368421,611.236842105263,633.864777102016,608.118947368421,284.046368421053,571.653052631579,2644.45810526316,699.927684210526,2177.59789473684,324.087209473684,199.373121052632,317.959015789474,1071.32094210526,614.03132,403.593015789474,,224.978631578947,1294.88492631579,1008.64395263158,732.912721578947,692.269747368421,2279.04355631579,489.173763157895,916.896342105263,460.224768421053,951.977731578947,226.389157894737,481.034194736842,1763.37988947368,1337.06320526316,152.462721052632,1342.61336052632,128.391847368421,1093.57894736842,237.515380902198,2983.46283844571,1873.35105263158,564.871021052632,571.05552631579,314.144810526316,830.884552631579,1681.35072105263,168.503115789474,729.834731578947,473.964359511579,689.643184210526,1728.71578947368,2932.02704210526,651.189934210526,391.828419513374,4451.66418209659,0.104,376.08383,2031.52505263158,145.512463157895,1358.89458947368,220.092273684211,435.650536842105,1341.46663684211,1176.587,1625.13576315789,14.4839738039373,456.044278947368,,1149.70623684211,583.763705263158,1035.70558947368,1867.86802105263,259.708563157895,,,,,,,,,,,,
Nov-07,3105.10629090909,895.86925,975.944868181818,547.761581818182,757.876681818182,726.769927272727,132.930209090909,354.556818181818,881.053940909091,680.512059090909,2222.22324090909,481.463327272727,505.305424545455,1798.57429545455,357.656018181818,959.8428,768.361287272727,1614.62725,680.925854545455,593.886363636364,655.742501385873,628.645613636364,294.019722727273,570.622,2288.96448181818,697.381072727273,2099.28990909091,315.936446818182,202.243718181818,307.58735,1084.24909090909,,442.033759090909,,208.246686363636,1212.9347,1000.79387727273,737.411108181818,621.566145454545,2120.75602090909,481.451354545455,965.270813636364,470.436595454546,958.555586363636,266.455490909091,522.876427272727,1704.60318181818,1359.61352272727,171.396336363636,1371.453725,127.173409090909,1090.51092272727,239.948136151532,2972.35894981073,1772.22207272727,534.787645454545,620.122536363637,284.67285,795.109245454545,1877.86455454545,163.790422727273,745.259822727273,463.087039506945,677.218540909091,1791.05341363636,2754.40727272727,600.177147272727,441.123433537109,4203.66663894142,0.102638888888889,365.051705454545,1988.01945454545,147.932981818182,1349.15033181818,217.671836363636,434.520009090909,1393.78944090909,1212.72727272727,1556.34782272727,13.9760197588597,457.827218181818,,1118.79400909091,582.220090909091,1050.92714545455,1728.64882272727,253.498804545455,,,,,,,,,,,,
Oct-07,3276.11804782609,841.148173913044,966.326773913043,620.517065217391,798.939139130435,821.974882608696,152.166726086957,366.160869565217,950.912113043478,740.363991304348,2495.08759565217,497.3775,600.938024347826,1751.87012173913,422.731113043478,868.342352173913,902.578464347826,1806.8902826087,706.191456521739,600.282608695652,658.482043544622,677.722234782609,311.820565217391,645.286660869565,2216.61140869565,740.401156521739,2329.75673478261,336.998772173913,202.166047826087,321.643891304348,1099.90357826087,,501.174313043478,,208.305817391304,1277.27185652174,1121.03566086957,816.017512608696,535.956682608696,2024.20285,488.33277826087,1055.28717391304,465.974104347826,998.550769565217,315.748230434783,531.660560869565,1709.7630173913,1508.03013478261,183.838595652174,1474.08435043478,136.693891304348,1133.12073913044,271.547739343973,3349.24067748459,1672.62881304348,552.825401304348,631.486086956522,293.805352173913,781.092552173913,2095.20745652174,172.712017391304,774.0926,464.619301693739,760.201843478261,1679.74734347826,2863.18536521739,622.641240434783,480.208885631748,3551.33032512918,0.101326086956522,443.390777826087,2035.54330869565,153.606526086957,1437.3683826087,243.973408695652,576.432413043478,1460.77113043478,1269.85622608696,1523.74376521739,15.7134598711611,430.833247826087,,1205.38435217391,615.736134782609,1104.34972608696,1686.09133478261,286.162191304348,,,,,,,,,,,,
Sep-07,2989.477475,806.09055,875.75229,552.028115,707.464285,738.69287,145.241625,356.943925,881.82232,697.575935,2406.93013,473.13686,593.85466,1679.805655,391.89005,825.5595,993.4448545,1550.12216,695.74186,570.05,629.473860425865,676.58176,309.677235,600.46095,1899.660785,730.022934,2241.512365,337.860674,193.510635,316.080995,1062.4334,,521.212625,,194.215585,1319.362405,1202.07945,779.0005695,493.72092,1928.520753,421.545525,971.322525,427.573645,936.41376,324.879405,522.39768,1612.04611,1368.110675,191.31235,1545.0369205,134.307045,1131.15175,263.964833941362,3152.63928814187,1510.688035,497.141149,599.34494,277.45891,753.04426,1938.77973,152.05452,745.1688,426.34281155132,698.14069,1423.22737,2766.3587,618.789148,471.266786246995,3140.12602094304,0.10125,448.8367655,2015.108235,142.61114,1362.55341,246.51499,559.35707,1348.61038,1172.439785,1434.697335,16.4175949248926,415.59877,,1225.673135,577.990925,1016.17988,1540.864935,284.5354,,,,,,,,,,,,
Aug-07,2726.44233181818,838.153609090909,847.351454545454,520.993554545454,637.613227272727,678.421831818182,145.768286363636,351.06455,831.413645454546,695.100009090909,2416.13455454545,436.480168181818,625.831402727273,1618.43675454545,405.152695454545,765.211686363636,1021.55981772727,1341.97732727273,664.019118181818,546.727272727273,651.730587967964,662.9583,309.673327272727,613.076195454545,1743.57117727273,733.491689090909,2167.87973181818,318.636895,192.561113636364,317.154186363636,1016.84548636364,,531.58385,,205.398636363636,1277.44231363636,1243.82387272727,778.761769090909,481.212972727273,1861.219425,401.847345454545,1069.45368636364,411.737968181818,973.454672727273,333.080945454545,551.436663636364,1630.41107727273,1203.13061363636,206.868709090909,1568.13558863636,138.001640909091,1098.15124545455,271.328199960511,2978.27139483173,1351.94759545455,495.335823636364,615.301890909091,270.904563636364,719.216204545455,1879.49105909091,155.702127272727,764.49575,393.228983348509,676.920613636364,1149.08442727273,2651.68911363636,602.187065909091,460.217283943723,2652.25966127051,0.101619047619048,481.216743181818,1857.77925909091,136.486631818182,1259.20540909091,231.767877272727,544.578245454546,1245.39689545455,1090.83286818182,1428.13599090909,16.7215168031188,408.283109090909,,1244.33125909091,582.348822727273,975.1429,1559.92893636364,304.693254545454,,,,,,,,,,,,
